Date,Close,Volume,Return
2004-10-29,113.19999694824219,48823200,-1.766681671142578E-4
2004-11-01,113.51000213623047,36768400,0.0027385950088500977
2004-11-02,113.55000305175781,56246200,3.523826599121094E-4
2004-11-03,114.9800033569336,77028300,0.012593626976013184
2004-11-04,116.55000305175781,55454700,0.013654589653015137
2004-11-05,117.27999877929688,63306700,0.006263375282287598
2004-11-08,117.11000061035156,34158300,-0.0014495253562927246
2004-11-09,116.87999725341797,44697900,-0.001963973045349121
2004-11-10,116.97000122070312,45268900,7.700920104980469E-4
2004-11-11,117.86000061035156,38400200,0.007608771324157715
2004-11-12,118.79000091552734,55638900,0.007890701293945312
2004-11-15,118.7300033569336,35299400,-5.050897598266602E-4
2004-11-16,117.87999725341797,40135900,-0.007159173488616943
2004-11-17,118.58000183105469,54544100,0.005938291549682617
2004-11-18,118.73999786376953,31902500,0.0013492107391357422
2004-11-19,117.41999816894531,54280100,-0.011116743087768555
2004-11-22,117.9800033569336,37566500,0.0047692060470581055
2004-11-23,118.16000366210938,41969900,0.0015256404876708984
2004-11-24,118.44000244140625,29730500,0.0023696422576904297
2004-11-26,118.3499984741211,15490000,-7.598996162414551E-4
2004-11-29,117.80999755859375,61570400,-0.004562735557556152
2004-11-30,117.88999938964844,54476100,6.7901611328125E-4
2004-12-01,119.2300033569336,49909900,0.011366605758666992
2004-12-02,119.33000183105469,60137900,8.387565612792969E-4
2004-12-03,119.25,49072700,-6.704330444335938E-4
2004-12-06,119.20999908447266,33044000,-3.3545494079589844E-4
2004-12-07,118.0999984741211,52104600,-0.009311318397521973
2004-12-08,118.79000091552734,43899600,0.00584256649017334
2004-12-09,119.20999908447266,60951800,0.003535628318786621
2004-12-10,119.33000183105469,47850400,0.0010066032409667969
2004-12-13,120.37000274658203,38706300,0.008715391159057617
2004-12-14,120.79000091552734,41710400,0.003489255905151367
2004-12-15,120.87999725341797,46755500,7.450580596923828E-4
2004-12-16,120.80999755859375,51645600,-5.790591239929199E-4
2004-12-17,119.44000244140625,71162400,-0.011340081691741943
2004-12-20,119.47000122070312,47198400,2.511739730834961E-4
2004-12-21,120.38999938964844,33197400,0.007700681686401367
2004-12-22,120.68000030517578,31506900,0.0024088621139526367
2004-12-23,120.7699966430664,25647700,7.457733154296875E-4
2004-12-27,120.5199966430664,29983500,-0.0020700693130493164
2004-12-28,121.18000030517578,23429100,0.00547635555267334
2004-12-29,121.36000061035156,23769500,0.0014853477478027344
2004-12-30,121.12999725341797,21077500,-0.0018951892852783203
2004-12-31,120.87000274658203,28655600,-0.002146422863006592
2005-01-03,120.30000305175781,55996400,-0.0047158002853393555
2005-01-04,118.7300033569336,69250400,-0.013050675392150879
2005-01-05,118.01000213623047,65870500,-0.006064176559448242
2005-01-06,118.61000061035156,47822800,0.00508427619934082
2005-01-07,118.44000244140625,55852800,-0.001433253288269043
2005-01-10,119.0,56793300,0.004728078842163086
2005-01-11,118.18000030517578,63329900,-0.006890773773193359
2005-01-12,118.56999969482422,74289100,0.0033000707626342773
2005-01-13,117.62000274658203,55763600,-0.008012115955352783
2005-01-14,118.23999786376953,42033600,0.005271196365356445
2005-01-18,119.47000122070312,57432300,0.010402560234069824
2005-01-19,118.22000122070312,54858900,-0.01046288013458252
2005-01-20,117.5,72084900,-0.006090342998504639
2005-01-21,116.77999877929688,63264800,-0.006127655506134033
2005-01-24,116.55000305175781,58552600,-0.001969456672668457
2005-01-25,116.87999725341797,68310900,0.0028313398361206055
2005-01-26,117.2300033569336,57429800,0.002994537353515625
2005-01-27,117.43000030517578,56598200,0.0017060041427612305
2005-01-28,117.43000030517578,60813200,0.0
2005-01-31,118.16000366210938,54139300,0.006216526031494141
2005-02-01,118.91000366210938,52009600,0.006347298622131348
2005-02-02,119.2699966430664,52605700,0.0030274391174316406
2005-02-03,118.95999908447266,49143100,-0.0025991201400756836
2005-02-04,120.2300033569336,50012500,0.010675907135009766
2005-02-07,120.06999969482422,46212500,-0.0013307929039001465
2005-02-08,120.20999908447266,39453900,0.0011659860610961914
2005-02-09,119.30999755859375,55382900,-0.007486939430236816
2005-02-10,119.73999786376953,46019900,0.0036040544509887695
2005-02-11,120.7699966430664,53271100,0.008601903915405273
2005-02-14,120.68000030517578,32548900,-7.451772689819336E-4
2005-02-15,121.12999725341797,44424900,0.0037288665771484375
2005-02-16,121.20999908447266,51785200,6.604194641113281E-4
2005-02-17,120.2300033569336,58153300,-0.008085131645202637
2005-02-18,120.38999938964844,49543800,0.001330733299255371
2005-02-22,118.5999984741211,80831300,-0.014868378639221191
2005-02-23,119.44999694824219,68306500,0.0071669816970825195
2005-02-24,120.23999786376953,69297300,0.006613612174987793
2005-02-25,121.43000030517578,61172900,0.00989687442779541
2005-02-28,120.62999725341797,69421300,-0.006588160991668701
2005-03-01,121.2300033569336,47569100,0.004973888397216797
2005-03-02,121.16999816894531,64231800,-4.949569702148438E-4
2005-03-03,121.22000122070312,62095600,4.127025604248047E-4
2005-03-04,122.7300033569336,56167100,0.012456655502319336
2005-03-07,122.79000091552734,43807700,4.888772964477539E-4
2005-03-08,122.33000183105469,44661300,-0.003746211528778076
2005-03-09,120.97000122070312,73599000,-0.01111745834350586
2005-03-10,121.23999786376953,65182800,0.0022319555282592773
2005-03-11,120.38999938964844,58130800,-0.0070108771324157715
2005-03-14,121.13999938964844,36337700,0.006229758262634277
2005-03-15,120.13999938964844,62464100,-0.00825488567352295
2005-03-16,119.12000274658203,76723100,-0.00849008560180664
2005-03-17,119.36000061035156,62667100,0.002014756202697754
2005-03-18,118.54000091552734,61881600,-0.006869971752166748
2005-03-21,118.0999984741211,61427100,-0.0037118196487426758
2005-03-22,116.9000015258789,93244900,-0.010160863399505615
2005-03-23,117.0,71691800,8.554458618164062E-4
2005-03-24,117.13999938964844,52016700,0.0011966228485107422
2005-03-28,117.30999755859375,46941400,0.001451253890991211
2005-03-29,116.52999877929688,73039000,-0.006649017333984375
2005-03-30,118.18000030517578,62894500,0.014159440994262695
2005-03-31,117.95999908447266,65047700,-0.001861572265625
2005-04-01,117.43000030517578,97394100,-0.004493057727813721
2005-04-04,117.62999725341797,71608800,0.0017031431198120117
2005-04-05,118.19000244140625,50079900,0.0047607421875
2005-04-06,118.5999984741211,53309300,0.0034689903259277344
2005-04-07,119.23999786376953,47223500,0.005396246910095215
2005-04-08,118.0,64282000,-0.010399162769317627
2005-04-11,118.08999633789062,45857800,7.627010345458984E-4
2005-04-12,118.69999694824219,86541500,0.005165576934814453
2005-04-13,117.30000305175781,66042900,-0.01179438829421997
2005-04-14,115.7699966430664,99572000,-0.013043522834777832
2005-04-15,114.1500015258789,134000100,-0.01399320363998413
2005-04-18,114.5,100314300,0.0030661821365356445
2005-04-19,115.41000366210938,68395000,0.007947683334350586
2005-04-20,113.80000305175781,114800300,-0.01395028829574585
2005-04-21,116.01000213623047,87457400,0.01942002773284912
2005-04-22,115.56999969482422,89839500,-0.0037928223609924316
2005-04-25,116.33000183105469,52360900,0.006576061248779297
2005-04-26,115.19999694824219,75357600,-0.00971376895904541
2005-04-27,115.6500015258789,85183000,0.00390625
2005-04-28,114.19999694824219,74214300,-0.012537896633148193
2005-04-29,115.75,104283300,0.01357269287109375
2005-05-02,116.4000015258789,56057100,0.005615592002868652
2005-05-03,116.5999984741211,86808700,0.0017181634902954102
2005-05-04,117.5,82463700,0.007718682289123535
2005-05-05,117.45999908447266,97313600,-3.4046173095703125E-4
2005-05-06,117.08999633789062,69602800,-0.003150045871734619
2005-05-09,117.81999969482422,43970600,0.006234526634216309
2005-05-10,116.5999984741211,75022600,-0.010354816913604736
2005-05-11,117.23999786376953,92009000,0.005488872528076172
2005-05-12,115.94999694824219,95568700,-0.011003077030181885
2005-05-13,115.72000122070312,85440500,-0.0019835829734802246
2005-05-16,116.80000305175781,49350100,0.009332895278930664
2005-05-17,117.58000183105469,61411900,0.006678104400634766
2005-05-18,118.79000091552734,78042400,0.010290861129760742
2005-05-19,119.29000091552734,62360100,0.004209160804748535
2005-05-20,119.12000274658203,46424800,-0.0014250874519348145
2005-05-23,119.77999877929688,51291500,0.005540609359741211
2005-05-24,119.5,50990900,-0.002337634563446045
2005-05-25,119.41000366210938,48472900,-7.531046867370605E-4
2005-05-26,120.05000305175781,43550100,0.005359649658203125
2005-05-27,120.25,24640200,0.001665949821472168
2005-05-31,119.4800033569336,44926800,-0.006403326988220215
2005-06-01,120.5,69873600,0.008536934852600098
2005-06-02,120.76000213623047,40481000,0.0021576881408691406
2005-06-03,120.1500015258789,61028500,-0.005051374435424805
2005-06-06,120.04000091552734,36332000,-9.1552734375E-4
2005-06-07,120.12999725341797,66681100,7.497072219848633E-4
2005-06-08,119.91000366210938,50020600,-0.0018312931060791016
2005-06-09,120.4800033569336,57159900,0.004753589630126953
2005-06-10,120.19999694824219,36504100,-0.0023241043090820312
2005-06-13,120.58000183105469,49501700,0.0031614303588867188
2005-06-14,120.86000061035156,34001500,0.002322077751159668
2005-06-15,121.08999633789062,53848600,0.001902937889099121
2005-06-16,121.4000015258789,46642300,0.002560138702392578
2005-06-17,121.36000061035156,53732800,-3.294944763183594E-4
2005-06-20,121.4000015258789,42225700,3.2961368560791016E-4
2005-06-21,121.47000122070312,40058700,5.766153335571289E-4
2005-06-22,121.56999969482422,46672400,8.232593536376953E-4
2005-06-23,119.86000061035156,62811400,-0.014065980911254883
2005-06-24,118.9800033569336,59185900,-0.007341861724853516
2005-06-27,119.1500015258789,51161400,0.001428842544555664
2005-06-28,120.1500015258789,42615300,0.008392810821533203
2005-06-29,119.83000183105469,43009800,-0.0026633143424987793
2005-06-30,119.18000030517578,62301600,-0.005424380302429199
2005-07-01,119.52999877929688,49786200,0.002936720848083496
2005-07-05,120.48999786376953,51550200,0.008031487464904785
2005-07-06,119.4800033569336,54063600,-0.00838238000869751
2005-07-07,119.94999694824219,103259000,0.00393366813659668
2005-07-08,121.31999969482422,64550600,0.011421442031860352
2005-07-11,121.94000244140625,49760000,0.005110502243041992
2005-07-12,122.26000213623047,52158000,0.0026242733001708984
2005-07-13,122.43000030517578,41266000,0.0013904571533203125
2005-07-14,122.91000366210938,64775500,0.0039206743240356445
2005-07-15,122.83999633789062,56137800,-5.695819854736328E-4
2005-07-18,122.3499984741211,56797200,-0.003988921642303467
2005-07-19,123.0199966430664,59499400,0.005476117134094238
2005-07-20,123.44000244140625,69601200,0.003414154052734375
2005-07-21,122.72000122070312,100788200,-0.005832791328430176
2005-07-22,123.54000091552734,55928000,0.006681919097900391
2005-07-25,123.19000244140625,57585500,-0.002833068370819092
2005-07-26,123.33999633789062,42823100,0.0012176036834716797
2005-07-27,123.79000091552734,45257200,0.003648519515991211
2005-07-28,124.56999969482422,48433400,0.006300926208496094
2005-07-29,123.73999786376953,62445800,-0.006662964820861816
2005-08-01,123.6500015258789,42930900,-7.272958755493164E-4
2005-08-02,124.38999938964844,46213000,0.005984663963317871
2005-08-03,124.72000122070312,37192200,0.0026530027389526367
2005-08-04,123.72000122070312,51041100,-0.008017957210540771
2005-08-05,122.87999725341797,53703200,-0.006789565086364746
2005-08-08,122.6500015258789,48226700,-0.0018717050552368164
2005-08-09,123.38999938964844,47303000,0.006033420562744141
2005-08-10,123.33000183105469,73112100,-4.862546920776367E-4
2005-08-11,123.81999969482422,58852800,0.0039730072021484375
2005-08-12,123.05999755859375,54814000,-0.006137967109680176
2005-08-15,123.81999969482422,36222900,0.006175875663757324
2005-08-16,122.20999908447266,72238700,-0.013002753257751465
2005-08-17,122.19999694824219,62504900,-8.183717727661133E-5
2005-08-18,122.19000244140625,53540200,-8.177757263183594E-5
2005-08-19,122.47000122070312,39954500,0.002291560173034668
2005-08-22,122.47000122070312,69948300,0.0
2005-08-23,122.23999786376953,56740800,-0.0018780231475830078
2005-08-24,121.1500015258789,79131500,-0.008916854858398438
2005-08-25,121.58999633789062,35642000,0.0036318302154541016
2005-08-26,120.76000213623047,61960600,-0.006826162338256836
2005-08-29,121.69000244140625,56179600,0.007701277732849121
2005-08-30,121.05000305175781,74166000,-0.005259275436401367
2005-08-31,122.58000183105469,102975700,0.012639403343200684
2005-09-01,122.48999786376953,74581000,-7.342696189880371E-4
2005-09-02,122.2699966430664,47654300,-0.0017960667610168457
2005-09-06,123.69999694824219,57253700,0.011695384979248047
2005-09-07,123.91000366210938,41753100,0.0016976594924926758
2005-09-08,123.5,39069700,-0.003308892250061035
2005-09-09,124.5999984741211,44112300,0.008906841278076172
2005-09-12,124.3499984741211,33020800,-0.0020064115524291992
2005-09-13,123.66000366210938,58477800,-0.005548834800720215
2005-09-14,123.20999908447266,57694900,-0.003639042377471924
2005-09-15,123.1500015258789,73579700,-4.869699478149414E-4
2005-09-16,123.5,75424300,0.0028420686721801758
2005-09-19,123.08999633789062,53373700,-0.003319859504699707
2005-09-20,122.05000305175781,84963200,-0.008449077606201172
2005-09-21,120.91000366210938,94480900,-0.009340405464172363
2005-09-22,121.33999633789062,84599100,0.0035562515258789062
2005-09-23,121.44000244140625,59368400,8.242130279541016E-4
2005-09-26,121.58000183105469,70423900,0.0011528730392456055
2005-09-27,121.55000305175781,66151300,-2.467632293701172E-4
2005-09-28,121.66999816894531,58700800,9.871721267700195E-4
2005-09-29,122.66000366210938,66615600,0.008136749267578125
2005-09-30,123.04000091552734,47827100,0.003098011016845703
2005-10-03,122.5999984741211,51000800,-0.0035760998725891113
2005-10-04,121.22000122070312,60778300,-0.011256098747253418
2005-10-05,119.62999725341797,106055500,-0.013116657733917236
2005-10-06,119.19999694824219,141075100,-0.0035943984985351562
2005-10-07,119.61000061035156,75662500,0.003439664840698242
2005-10-10,118.5999984741211,52678200,-0.008444130420684814
2005-10-11,118.43000030517578,75637400,-0.0014333724975585938
2005-10-12,117.5,100517300,-0.007852733135223389
2005-10-13,117.43000030517578,99068100,-5.957484245300293E-4
2005-10-14,118.66999816894531,88651200,0.010559439659118652
2005-10-17,119.11000061035156,68114500,0.0037077665328979492
2005-10-18,117.81999969482422,75012100,-0.010830342769622803
2005-10-19,119.77999877929688,116567500,0.016635537147521973
2005-10-20,117.66999816894531,132023300,-0.01761561632156372
2005-10-21,118.12999725341797,96580500,0.0039092302322387695
2005-10-24,119.95999908447266,72322500,0.015491366386413574
2005-10-25,119.72000122070312,77054700,-0.0020006299018859863
2005-10-26,119.37000274658203,82692300,-0.0029234886169433594
2005-10-27,118.0999984741211,68264100,-0.0106392502784729
2005-10-28,119.80000305175781,72959700,0.014394640922546387
2005-10-31,120.12999725341797,80144900,0.0027545690536499023
2005-11-01,120.48999786376953,66994100,0.00299680233001709
2005-11-02,121.75,74676300,0.010457277297973633
2005-11-03,122.2699966430664,84900900,0.004271030426025391
2005-11-04,122.11000061035156,59156400,-0.0013085603713989258
2005-11-07,122.2300033569336,46765300,9.827613830566406E-4
2005-11-08,122.2300033569336,42152800,0.0
2005-11-09,122.38999938964844,57666600,0.0013089179992675781
2005-11-10,123.33999633789062,79132200,0.0077620744705200195
2005-11-11,123.76000213623047,34867000,0.0034052133560180664
2005-11-14,123.69000244140625,45092200,-5.655884742736816E-4
2005-11-15,123.23999786376953,69590200,-0.003638148307800293
2005-11-16,123.48999786376953,51133900,0.0020285844802856445
2005-11-17,124.63999938964844,55651800,0.00931251049041748
2005-11-18,125.12999725341797,72437200,0.003931283950805664
2005-11-21,125.76000213623047,50020500,0.005034804344177246
2005-11-22,126.30000305175781,66438900,0.004293918609619141
2005-11-23,127.02999877929688,50853200,0.005779862403869629
2005-11-25,127.12999725341797,15270000,7.872581481933594E-4
2005-11-28,126.2300033569336,54495700,-0.00707930326461792
2005-11-29,126.08999633789062,51799200,-0.0011091232299804688
2005-11-30,125.41000366210938,56072600,-0.005392909049987793
2005-12-01,126.69000244140625,65510800,0.010206460952758789
2005-12-02,126.8499984741211,46724300,0.0012629032135009766
2005-12-05,126.58000183105469,59367100,-0.0021284818649291992
2005-12-06,126.81999969482422,57591800,0.0018960237503051758
2005-12-07,126.08000183105469,66820300,-0.005834996700286865
2005-12-08,126.0,62584900,-6.345510482788086E-4
2005-12-09,126.33000183105469,50744700,0.002619028091430664
2005-12-12,126.44999694824219,48391800,9.49859619140625E-4
2005-12-13,127.30999755859375,88634400,0.006801128387451172
2005-12-14,127.80999755859375,64374900,0.003927469253540039
2005-12-15,127.44000244140625,55780900,-0.002894878387451172
2005-12-16,126.36000061035156,46238900,-0.008474588394165039
2005-12-19,125.70999908447266,48819500,-0.005144059658050537
2005-12-20,125.83000183105469,46604700,9.546279907226562E-4
2005-12-21,126.02999877929688,51799700,0.0015894174575805664
2005-12-22,126.69000244140625,32248400,0.00523686408996582
2005-12-23,126.76000213623047,27977300,5.525350570678711E-4
2005-12-27,125.47000122070312,44500300,-0.01017671823501587
2005-12-28,125.75,30764300,0.002231597900390625
2005-12-29,125.19000244140625,32948900,-0.00445324182510376
2005-12-30,124.51000213623047,44646100,-0.005431771278381348
2006-01-03,126.69999694824219,73325100,0.01758885383605957
2006-01-04,127.30000305175781,52240100,0.004735589027404785
2006-01-05,127.37999725341797,47310500,6.28352165222168E-4
2006-01-06,128.44000244140625,62888600,0.008321642875671387
2006-01-09,128.77000427246094,43527400,0.0025693178176879883
2006-01-10,128.89999389648438,44960900,0.0010094642639160156
2006-01-11,129.30999755859375,49599900,0.0031807422637939453
2006-01-12,128.8000030517578,40507300,-0.003943979740142822
2006-01-13,128.67999267578125,44856700,-9.317398071289062E-4
2006-01-17,128.3300018310547,52176400,-0.002719879150390625
2006-01-18,127.81999969482422,75066500,-0.00397413969039917
2006-01-19,128.30999755859375,78046000,0.0038335323333740234
2006-01-20,125.97000122070312,115311000,-0.018237054347991943
2006-01-23,126.41999816894531,67038800,0.003572225570678711
2006-01-24,126.55000305175781,53013900,0.001028299331665039
2006-01-25,126.66000366210938,87789300,8.692741394042969E-4
2006-01-26,127.36000061035156,71303900,0.005526542663574219
2006-01-27,128.5399932861328,65782300,0.00926506519317627
2006-01-30,128.44000244140625,33709700,-7.77900218963623E-4
2006-01-31,127.5,73116800,-0.007318615913391113
2006-02-01,128.38999938964844,63562900,0.006980419158935547
2006-02-02,126.9000015258789,83628200,-0.011605262756347656
2006-02-03,126.2699966430664,86041100,-0.004964590072631836
2006-02-06,126.5999984741211,45512200,0.0026134252548217773
2006-02-07,125.4800033569336,71213000,-0.008846700191497803
2006-02-08,126.62000274658203,59414600,0.00908505916595459
2006-02-09,126.41000366210938,62022800,-0.0016584992408752441
2006-02-10,126.63999938964844,64504100,0.0018194913864135742
2006-02-13,126.41000366210938,52305800,-0.0018161535263061523
2006-02-14,127.75,90964300,0.010600447654724121
2006-02-15,128.1999969482422,85470300,0.003522515296936035
2006-02-16,129.16000366210938,61016500,0.007488369941711426
2006-02-17,128.80999755859375,40342600,-0.0027098655700683594
2006-02-21,128.49000549316406,46452500,-0.0024842023849487305
2006-02-22,129.27000427246094,42322300,0.006070494651794434
2006-02-23,129.0800018310547,43420300,-0.0014697909355163574
2006-02-24,129.41000366210938,36777400,0.0025565624237060547
2006-02-27,129.4600067138672,35880100,3.8635730743408203E-4
2006-02-28,128.22999572753906,74394800,-0.009501099586486816
2006-03-01,129.3699951171875,48640800,0.008890271186828613
2006-03-02,129.36000061035156,60642200,-7.724761962890625E-5
2006-03-03,128.75999450683594,73401800,-0.004638254642486572
2006-03-06,128.1699981689453,57478400,-0.00458216667175293
2006-03-07,127.97000122070312,61668400,-0.0015603899955749512
2006-03-08,128.24000549316406,66691100,0.0021098852157592773
2006-03-09,127.37999725341797,56313500,-0.00670623779296875
2006-03-10,128.58999633789062,60490300,0.009499073028564453
2006-03-13,128.8300018310547,45476300,0.001866459846496582
2006-03-14,130.17999267578125,69876100,0.010478854179382324
2006-03-15,130.75999450683594,53398600,0.0044553279876708984
2006-03-16,131.02999877929688,65810800,0.002064943313598633
2006-03-17,130.6199951171875,47286800,-0.0031290650367736816
2006-03-20,130.41000366210938,45538500,-0.001607656478881836
2006-03-21,129.58999633789062,87079300,-0.006287932395935059
2006-03-22,130.3800048828125,51605700,0.006096243858337402
2006-03-23,130.11000061035156,46406300,-0.002070903778076172
2006-03-24,130.2100067138672,43200100,7.686614990234375E-4
2006-03-27,130.02000427246094,32473000,-0.0014591813087463379
2006-03-28,129.22000122070312,82068400,-0.006152927875518799
2006-03-29,130.02999877929688,61502800,0.0062683820724487305
2006-03-30,129.8000030517578,70571500,-0.0017687678337097168
2006-03-31,129.8300018310547,62914300,2.3114681243896484E-4
2006-04-03,129.72999572753906,61624700,-7.70270824432373E-4
2006-04-04,130.55999755859375,54808900,0.00639796257019043
2006-04-05,131.00999450683594,50603700,0.0034466981887817383
2006-04-06,130.8699951171875,57906000,-0.0010685920715332031
2006-04-07,129.5399932861328,80178100,-0.010162770748138428
2006-04-10,129.74000549316406,41496500,0.0015439987182617188
2006-04-11,128.63999938964844,72798900,-0.008478522300720215
2006-04-12,128.8800048828125,43033700,0.0018657445907592773
2006-04-13,128.7100067138672,51074900,-0.0013190507888793945
2006-04-17,128.66000366210938,64167700,-3.885030746459961E-4
2006-04-18,130.6999969482422,92526000,0.01585566997528076
2006-04-19,130.9499969482422,87267000,0.001912832260131836
2006-04-20,131.1300048828125,86004100,0.0013746023178100586
2006-04-21,131.14999389648438,72306100,1.5246868133544922E-4
2006-04-24,130.91000366210938,52545800,-0.0018298625946044922
2006-04-25,130.3699951171875,84359300,-0.004125058650970459
2006-04-26,130.39999389648438,67261300,2.300739288330078E-4
2006-04-27,131.02999877929688,124445300,0.0048313140869140625
2006-04-28,131.47000122070312,55853400,0.003358006477355957
2006-05-01,130.39999389648438,64984500,-0.008138775825500488
2006-05-02,131.3800048828125,49062500,0.007515430450439453
2006-05-03,130.88999938964844,60820300,-0.003729701042175293
2006-05-04,131.36000061035156,42921400,0.003590822219848633
2006-05-05,132.52000427246094,62588100,0.008830666542053223
2006-05-08,132.36000061035156,30016500,-0.0012074112892150879
2006-05-09,132.6199951171875,29857300,0.0019643306732177734
2006-05-10,132.5500030517578,64376500,-5.277395248413086E-4
2006-05-11,130.9499969482422,80607900,-0.012070953845977783
2006-05-12,129.24000549316406,91725400,-0.013058364391326904
2006-05-15,129.5,84024200,0.0020117759704589844
2006-05-16,129.30999755859375,62133000,-0.0014672279357910156
2006-05-17,126.8499984741211,144774900,-0.019024014472961426
2006-05-18,126.20999908447266,87903100,-0.005045294761657715
2006-05-19,127.0999984741211,124308600,0.007051706314086914
2006-05-22,126.12999725341797,110778900,-0.007631778717041016
2006-05-23,125.16999816894531,91860900,-0.007611215114593506
2006-05-24,126.16999816894531,168341900,0.007989168167114258
2006-05-25,127.7300033569336,78977900,0.01236426830291748
2006-05-26,128.3800048828125,62989700,0.005088925361633301
2006-05-30,126.0999984741211,72067800,-0.01775979995727539
2006-05-31,127.51000213623047,86925500,0.01118159294128418
2006-06-01,128.72999572753906,73717400,0.009567856788635254
2006-06-02,129.0,91702500,0.002097487449645996
2006-06-05,127.12000274658203,86104100,-0.014573633670806885
2006-06-06,126.80999755859375,130495600,-0.002438664436340332
2006-06-07,125.86000061035156,108595700,-0.007491469383239746
2006-06-08,125.75,204954700,-8.739829063415527E-4
2006-06-09,125.3499984741211,94972200,-0.0031809210777282715
2006-06-12,123.98999786376953,95774600,-0.01084965467453003
2006-06-13,122.55000305175781,185688000,-0.011613786220550537
2006-06-14,123.5,163565600,0.007751941680908203
2006-06-15,126.12000274658203,133993600,0.021214604377746582
2006-06-16,124.6500015258789,94243500,-0.011655569076538086
2006-06-19,123.66999816894531,95803100,-0.00786203145980835
2006-06-20,124.08999633789062,65491700,0.003396153450012207
2006-06-21,125.01000213623047,75000400,0.007413983345031738
2006-06-22,124.45999908447266,74982000,-0.004399657249450684
2006-06-23,124.44000244140625,54111200,-1.6069412231445312E-4
2006-06-26,124.98999786376953,37849600,0.004419803619384766
2006-06-27,123.91000366210938,69777500,-0.008640646934509277
2006-06-28,124.75,62367700,0.006779074668884277
2006-06-29,127.2699966430664,110633100,0.020200371742248535
2006-06-30,127.2300033569336,54227700,-3.142356872558594E-4
2006-07-03,127.80000305175781,23936200,0.004480123519897461
2006-07-05,127.06999969482422,69652700,-0.00571209192276001
2006-07-06,127.44000244140625,50090800,0.002911806106567383
2006-07-07,126.61000061035156,81624900,-0.006512880325317383
2006-07-10,126.8499984741211,60938100,0.0018955469131469727
2006-07-11,127.41000366210938,73637000,0.004414677619934082
2006-07-12,126.05000305175781,82431900,-0.01067417860031128
2006-07-13,124.0,101699700,-0.01626342535018921
2006-07-14,123.5199966430664,103215800,-0.003871023654937744
2006-07-17,123.33999633789062,81209800,-0.0014572739601135254
2006-07-18,123.97000122070312,123629300,0.005107879638671875
2006-07-19,125.69000244140625,133725000,0.013874292373657227
2006-07-20,124.83000183105469,112298900,-0.006842255592346191
2006-07-21,123.94999694824219,101564700,-0.007049620151519775
2006-07-24,126.20999908447266,92882200,0.018233180046081543
2006-07-25,126.66000366210938,95477000,0.003565549850463867
2006-07-26,126.83000183105469,84525700,0.001342177391052246
2006-07-27,126.70999908447266,87250600,-9.461641311645508E-4
2006-07-28,127.9800033569336,82118500,0.010022878646850586
2006-07-31,127.8499984741211,49586400,-0.0010158419609069824
2006-08-01,127.22000122070312,65220500,-0.004927635192871094
2006-08-02,128.0800018310547,64770800,0.006760001182556152
2006-08-03,128.4199981689453,63691300,0.002654552459716797
2006-08-04,128.1999969482422,96294200,-0.0017131567001342773
2006-08-07,127.94999694824219,45377300,-0.001950085163116455
2006-08-08,127.41000366210938,90797100,-0.004220366477966309
2006-08-09,126.9800033569336,78905700,-0.003374934196472168
2006-08-10,127.37000274658203,69321300,0.003071308135986328
2006-08-11,127.01000213623047,47480200,-0.002826392650604248
2006-08-14,127.11000061035156,57839000,7.873773574829102E-4
2006-08-15,128.6300048828125,68143000,0.011958122253417969
2006-08-16,129.7899932861328,71731200,0.00901806354522705
2006-08-17,130.02999877929688,70936600,0.0018491744995117188
2006-08-18,130.69000244140625,58288400,0.005075812339782715
2006-08-21,130.1300048828125,42133600,-0.004284918308258057
2006-08-22,130.1199951171875,60839900,-7.69495964050293E-5
2006-08-23,129.75999450683594,66588700,-0.0027666687965393066
2006-08-24,129.64999389648438,57979800,-8.476972579956055E-4
2006-08-25,129.80999755859375,41756500,0.0012341737747192383
2006-08-28,130.42999267578125,52671300,0.004776120185852051
2006-08-29,130.5800018310547,61795100,0.0011501312255859375
2006-08-30,130.66000366210938,50080400,6.126165390014648E-4
2006-08-31,130.63999938964844,37521900,-1.5312433242797852E-4
2006-09-01,131.4199981689453,48794400,0.005970597267150879
2006-09-05,131.6699981689453,52348400,0.0019023418426513672
2006-09-06,130.50999450683594,53737900,-0.008809924125671387
2006-09-07,129.91000366210938,86261200,-0.004597306251525879
2006-09-08,130.27999877929688,45096000,0.002848029136657715
2006-09-11,130.41000366210938,68495000,9.979009628295898E-4
2006-09-12,131.69000244140625,69871600,0.009815216064453125
2006-09-13,132.22000122070312,62898300,0.004024624824523926
2006-09-14,132.22999572753906,57794200,7.557868957519531E-5
2006-09-15,131.9600067138672,76701900,-0.0020418167114257812
2006-09-18,132.13999938964844,64153600,0.001363992691040039
2006-09-19,131.80999755859375,92080300,-0.002497375011444092
2006-09-20,132.50999450683594,75203600,0.005310654640197754
2006-09-21,131.8699951171875,88931700,-0.004829823970794678
2006-09-22,131.47000122070312,65966800,-0.0030332207679748535
2006-09-25,132.47999572753906,92287900,0.007682323455810547
2006-09-26,133.5800018310547,73951100,0.008303165435791016
2006-09-27,133.74000549316406,82432200,0.00119781494140625
2006-09-28,133.69000244140625,58591500,-3.738999366760254E-4
2006-09-29,133.5800018310547,47991700,-8.227825164794922E-4
2006-10-02,133.0800018310547,52444500,-0.0037430524826049805
2006-10-03,133.36000061035156,73105100,0.002104043960571289
